Solar_Irradiance,Slope,NDVI,Distance_to_Grid,Land_Use,Suitability_Label
558.566086334631,21.9684615583905,0.505601972978099,21.5060646503772,2,0
862.165247762061,36.3550920335443,-0.600093981654759,49.9999629545086,1,0
927.549921477296,42.7417164387384,0.12739444076932,1.38633046232008,1,0
612.753459186123,42.8059453413829,-0.926259328385976,47.0278783198228,2,0
554.39760934674,19.2721229473715,-0.649547338766213,18.3624266914121,2,0
728.698893273989,31.4207388279215,0.149973538916851,44.8082971528786,1,0
517.775799098544,22.324418849698,0.25658018104581,31.6445607839957,1,0
552.073888466944,1.58351842771593,0.971381041853873,5.72449412465541,1,0
767.96585318151,31.8333816593896,-0.542448511328954,43.153556181868,2,0
968.081479596804,1.52088801342481,0.951104802279474,39.3603605355743,2,0
990.342059927892,14.5093043023809,-0.272378772694733,15.4016893884087,3,0
955.980530843128,24.6642840762656,0.440094224251457,45.7977974028846,2,0
735.297966047086,28.7904341519338,-0.0540526030141186,0.290783963999686,3,0
531.158559945045,32.8306709275883,0.673304080339464,7.75635815896859,3,0
536.26150300475,11.2590175535984,0.394829336625436,17.9284702967964,3,0
990.808978395471,22.3465140804145,0.015192164871991,30.9424938911333,3,0
557.791118251357,9.3136529227351,-0.26239141691171,48.824923082462,2,0
607.522796547428,44.7119172878668,-0.140064570749078,41.5454346745523,2,0
650.964067986089,33.8527621816437,0.466858080969504,28.3871547083452,2,0
860.805150389702,30.9725911824419,0.00741411690004723,42.0685702761564,2,0
589.590181006568,4.57573746280098,0.251262854293258,10.1096404070712,2,0
904.857919735171,0.201925166626177,-0.718939582535444,16.1775708249247,3,0
590.253991450305,11.0837901502509,-0.832210088121873,15.055257971709,1,0
519.629693291629,33.7958019432828,0.722643491607671,13.1220092331896,2,0
690.221172308722,13.0595062479984,0.136181952785161,18.4316287569351,2,0
756.761696074643,27.0634340851936,-0.399876736984715,5.87662066194949,2,0
521.137259463408,22.1422891420651,-0.362454001020005,31.9119384687476,3,0
706.403304860482,21.4535529965839,0.338915385772015,9.27599158956539,2,0
953.534885179244,26.3515435828598,0.63362789086762,21.3816607247016,1,0
598.069853425663,36.9650075144914,-0.937872075345209,48.8227767838589,1,0
835.474419045251,18.6678265374515,-0.689370656074134,17.9206309913973,2,0
641.021492604432,1.26436867516625,0.237156807275622,31.3925676090977,1,0
998.355241328476,43.7364490056171,0.996146715175235,6.97246761849816,1,0
929.379861682569,29.2781001890237,0.785058537106976,41.3408433929774,2,0
972.318381650616,6.70287662477158,-0.491915085653612,35.3352236666943,2,0
794.825208745252,44.5255249397699,-0.690628781350814,6.04799463952157,2,0
522.012242639142,23.7377415588902,0.876382357093997,28.3752768363884,2,0
779.813638926048,43.5285745420155,-0.58312858602109,24.4807621064036,2,0
980.251149630867,34.2491575912223,-0.456639232053559,35.4471363125958,3,0
877.185684682241,35.47298934709,-0.344852626807771,32.7544320677848,2,0
672.527143934857,7.80864214054155,0.935543699419424,21.7915118245005,3,0
838.221302541424,43.7433288512509,0.121236332115215,40.9266082852859,3,0
747.023265416318,18.9022083616815,0.280013114950259,34.1364680517744,2,0
771.002606361089,7.40050089276441,-0.225654097276001,25.8725531722811,2,0
772.702563903034,21.7795036847816,0.530183464695545,16.8970441343517,1,0
981.18059903657,12.0830727122004,-0.0863071935958011,22.3743656498785,3,0
508.916701361785,5.10538488070705,-0.284166399007624,9.82582972382552,2,0
964.737297074145,33.7786763164533,-0.638729008819066,33.7591825280567,2,0
554.163883081772,0.0494150130319415,-0.581679425213163,45.8660987531679,3,0
958.252718548786,28.1049915974031,-0.338524629858288,3.19334636701252,1,0
598.577273608466,22.2523795130726,-0.176324184183348,28.562856659822,2,0
732.158618658947,32.63245669297,0.0192958471078741,26.5332426319204,1,0
805.740180043668,39.1566211141633,-0.40160672649176,4.35276372659478,2,0
713.02857391736,30.8165297020741,0.590110393756221,49.5368221520108,2,0
764.912906578727,26.1195713474843,-0.203085737001438,29.8151911195846,2,0
653.335839730154,24.8818803612545,-0.405153605385785,27.6146284006459,1,0
679.198312736591,8.13995515759541,0.76111897927304,24.6327946992829,2,0
973.059022709719,4.88770394039601,0.239105490920389,42.256884862431,2,0
617.214025812764,25.4085002462938,0.402499103127528,41.9999440986347,3,0
676.598764975773,6.28223977097694,0.744352859590538,13.4137990703369,3,0
574.710199566503,44.6593577301336,-0.350092099771408,30.9087382102357,1,0
898.285565301421,25.4649549978836,-0.36819251660285,31.3019492755611,2,0
577.443433539817,33.217469558913,-0.748999381729471,20.2351732303175,1,0
836.222021754759,39.5831538325979,-0.478072040624012,25.2383312714748,2,0
620.352650866207,9.56058006305453,-0.562955723687703,42.6064306364364,2,0
580.534313807158,42.5777495282045,-0.781020821225415,35.1049632383891,1,0
566.710564961758,26.0096641301385,-0.715044835126358,28.9875756895749,1,0
657.468299750584,15.4240532623844,0.124084690116985,8.14418763390338,1,0
871.614587563761,22.5759978094663,0.626778498834221,17.3811369985289,3,0
830.636248394933,24.1806312830919,-0.421150081694221,5.85926119569699,1,0
565.390436858982,26.0016088549827,-0.982125426734948,6.11680873455905,3,0
847.980980021223,17.0711461190335,-0.294692068354668,29.9070503208973,1,0
910.694636678154,18.0121611557661,-0.558227712203059,17.8987927742229,3,0
549.28466691175,10.9409008448364,0.236483683734297,21.9026977933354,2,0
919.197009340761,17.4020809402533,0.48554764410731,13.1379571197649,3,0
738.000130150818,34.3929652042433,0.714372642181677,49.3487464737739,2,0
703.533609188776,34.6830892192591,-0.27246345466511,17.0161025164693,2,0
528.440825821698,44.6717228878572,0.40154792624759,38.8174861081086,2,0
934.030158211775,30.6142953455267,0.464470515969949,9.46608395992519,1,0
874.737808413807,1.62149083331131,0.907264622717508,34.9394616937863,1,0
505.688418026502,41.1426804516242,0.084225976864033,13.1085500488786,2,0
537.000083491324,3.56981493603453,0.603732969912651,45.2283295366552,3,0
545.04332787063,44.9855448331757,-0.0154121170633175,2.14596716308648,2,0
760.318160606269,24.6482479131253,-0.961182701661447,27.3814823085139,1,0
727.457153138152,32.8395987629729,0.630692722947604,27.9683019028878,2,0
873.212569727008,34.4716949942595,-0.975809035278254,22.8748763482024,1,0
847.420842045699,42.3066645666338,-0.904122725089044,13.9609025731098,3,0
912.743694373728,16.2702165782861,-0.306065544158713,48.927581342947,3,0
799.992464318368,0.382810021788864,-0.190409816677411,14.7878454272368,1,0
772.496123319777,0.858089661380101,-0.756559719280043,17.6146330206867,1,0
584.549170640247,16.2557954862621,0.751840680031426,37.9645667815905,3,0
685.56184286331,7.43737588922545,-0.527849413025018,44.5357649420201,3,0
891.221552912423,29.3409074744106,0.461637292873101,33.6722020243347,1,0
992.270094917104,31.74923801846,-0.88274912962153,29.7846816869193,1,0
733.445768477435,3.20536852336152,0.102185261324622,4.60747558057822,1,0
963.03998686496,16.2672611544172,0.663244310909223,14.8029367044395,2,0
783.548020002796,30.1617854670606,0.127290906878849,49.8853910524151,1,0
821.130102098175,35.648376546936,-0.759394237364158,45.6243017151845,1,0
986.192836111013,22.4256053350034,-0.4542815636952,0.539005912253659,3,0
670.155866728797,11.6577363882599,-0.803872131395734,16.7535877899238,1,0
891.015823126395,18.243668724521,-0.383330773224364,23.2938374820658,3,0
748.406184256517,26.4793023439846,0.260446221396537,11.7000638539208,3,0
641.726596114831,23.4787764679762,0.824694381537187,17.2671425148925,2,0
770.771630087799,29.6139262365223,-0.95678089162692,7.81436013103671,1,0
639.818638994464,18.2855902961094,-0.113832815168415,19.4716361064332,1,0
861.725377916293,21.3344034837355,0.987429602756579,24.605951847945,2,0
990.020406356482,0.382639863922711,-0.987150682450469,30.3493727349327,1,0
804.121281213649,15.1957738633583,-0.33594499055717,28.0448500586581,1,0
653.559357936739,24.536979517093,-0.520114715372879,39.7873828331797,3,0
891.148508502633,34.146403216945,-0.925256250116305,22.7444850569145,3,0
814.778094667009,23.33488643266,0.79172568080914,31.6266217230405,2,0
902.414119774258,2.64107532231979,-0.709438632650544,39.3710066881418,1,0
942.179093157267,42.0786679164701,0.00783731489722639,3.79912765292399,2,0
529.677002749313,14.0192576479048,0.227027238724876,31.3606385554153,1,0
602.365588035437,2.12577144490579,-0.24581872096155,7.78185256609991,1,0
655.119869441881,32.4334218850236,0.906719520975122,3.60316951146258,1,0
802.787314899908,14.7927127571819,0.368991116664457,31.6256415820349,1,0
944.552893508583,40.3018087085256,-0.794194631557567,5.67902227036151,3,0
983.486183997854,30.1615209904454,-0.779417426836695,13.8786778672139,3,0
855.961224892288,14.5685961330007,-0.731534243972017,0.806220325266077,3,0
952.930438276513,4.93667085371397,0.579818895787291,5.60037620717286,2,0
527.163403893766,25.0462327312567,0.515368966062664,36.4903472217665,3,0
766.509570571633,15.3277054539028,-0.521439129879038,3.47308345684919,1,0
675.016344332457,29.2626164772459,0.526088356777903,36.9035809019436,2,0
878.738663069689,26.8189781637636,-0.142630204015651,37.9352225085575,2,0
772.235517739376,31.1765136645954,0.129811122565035,28.6996925080299,2,0
816.514081022078,17.1853875495176,-0.644750988047225,5.15048210026018,1,0
928.875647254397,8.11028964776993,-0.360127996482091,35.2912946461353,1,0
543.222377659684,33.0535566773423,-0.977324181214054,47.0940269361128,3,0
875.744845118234,10.3981989050956,-0.434897917444179,34.6374492220362,1,0
699.467854220111,42.405441028643,-0.929426089765122,8.6410966795074,1,0
718.630359729653,0.974620880333467,0.420652808054274,10.9092749415271,1,0
613.591300653478,22.0628371280229,-0.202878088560445,41.5602016354223,2,0
686.935815841242,18.8955678642668,0.357255955968279,39.217701666384,3,0
526.300596893099,12.0604597361436,-0.340547642446984,13.1455967373049,1,0
815.566338935677,16.50484504951,0.602586706693969,3.51906466207687,2,0
905.856173072948,12.2110041602655,-0.930851805007342,11.4164268288757,2,0
760.521536815486,26.7883164347338,0.417908586606262,43.0114121006194,2,0
784.990966556448,25.1223612508629,0.598592071489023,23.4332849724489,2,0
782.773424605662,31.3801126513428,-0.754915811227331,34.9637581259524,1,0
755.814721849321,33.160070119371,0.546372746932895,48.5332831490791,2,0
684.62644872273,5.84399266008598,0.572155946253331,19.7229131739125,2,0
699.065198451375,22.7465229806275,-0.618364704885902,41.276985115923,2,0
793.188363519431,3.13113840594462,0.919829727996455,7.06229048719553,1,0
714.522552677146,34.6802743906983,0.966142074645084,11.3734090860695,1,0
861.562916931406,5.87116747597478,-0.757003803614122,7.46393992674669,2,0
613.581509203175,40.0230067734766,0.557603626059366,11.3913065455707,1,0
786.804646199314,25.053377103644,-0.698587120662419,34.0135587908111,1,0
818.439644179768,21.2128313428727,-0.740321693760296,49.8366230774244,3,0
899.00099642292,8.7922392209291,0.972988355350299,21.6401163685302,2,0
831.074706913425,27.4057001593579,-0.120274018175673,24.2446468226325,3,0
608.549785447518,43.8190930257975,-0.619614873920127,47.7023904962193,2,0
638.135460405386,26.1870296093391,0.273172186685134,30.8678269589922,3,0
677.356076814473,33.6428216227216,-0.416587462526619,3.01147538274006,3,0
967.59092694508,6.95321559334449,0.89259684984113,36.2576994268581,3,0
947.188214227836,31.9186758082677,0.871958007154894,17.5581401333532,3,0
507.506477663531,3.0526036007636,-0.789514193268244,0.224654884202186,3,0
955.665972623766,43.0075781627752,-0.594532322691042,28.2443855118307,2,0
846.178179861079,43.7364348655932,0.327976990622264,14.7033779553783,2,0
773.364522734722,37.7721772237013,-0.291617297800958,5.91750685911492,1,0
686.187075459903,43.3089574765654,-0.451427934659998,22.1254778697148,2,0
521.3313926775,14.6167919962711,0.131863031662099,19.2995936612119,2,0
654.464598585119,33.6657862201794,-0.251511914113525,32.0270354911121,1,0
606.336633847101,35.1135204974668,-0.34488017810491,28.3233030267276,3,0
710.587232132899,10.946043589852,-0.114016245473951,12.5353962090001,3,0
686.442958072362,20.2701786266624,-0.47305626133033,18.7258021328587,2,0
559.002961380385,42.3605984749364,-0.577819924780955,37.6418073919096,3,0
682.555152083969,14.77001929017,0.23274746151949,46.5905695058369,3,0
633.890237499765,38.5196799301543,0.0993477943222814,43.5161433200514,1,0
936.056423564377,23.3543694323878,0.381026466720166,31.9268789114505,3,0
817.220996160772,31.2038458967594,0.760369955650909,47.1006367594245,2,0
795.32043580747,16.2843606352941,0.144980529522945,39.149250120341,1,0
964.666168499056,19.1995455467006,-0.543479561198361,22.8270261009267,3,0
673.166280266058,15.9781960663173,0.353852521251928,38.559824529475,2,0
813.595476208253,14.8432824766799,0.303934977243642,25.3262524897226,3,0
569.16343982733,8.97402535313151,-0.860294839923015,36.0530222170433,3,0
545.379297714344,31.9467550300019,-0.382564738088245,13.0098322083242,2,0
705.279822781278,39.1516722275041,0.38495233991368,26.0749060761832,1,0
596.232400812054,40.2924813443601,0.453847854572146,17.7429273105503,2,0
592.52597231372,21.2392909811081,0.894207958902278,0.721363295550115,2,0
897.671160526356,30.1665607492612,-0.504363241194868,28.8996755179038,3,0
747.285759963915,4.77224426065389,0.302399327845105,33.6843634260107,2,0
650.04478310024,20.2011183999716,0.306628358404867,17.5843727713057,2,0
672.234561532063,42.9877304208478,-0.697283559398112,11.5314565081428,2,0
800.646438557452,3.92121179967707,-0.937208225306696,7.22326587715256,3,0
553.811469149633,37.6431311785006,0.960388598315217,34.4760092841644,3,0
699.949595459756,24.3811364746243,0.186093621098282,39.9950169510177,1,0
655.622066520325,26.5731610269409,-0.953841509528653,26.6710872959764,1,0
529.763506315252,22.6669231546564,-0.269044333332833,45.5078681717338,3,0
591.567650325789,36.7684459754982,-0.0222474275774267,17.1262980455242,2,0
943.408040121035,34.2629838340352,0.987994682678305,40.3170936339027,3,0
850.456599382001,8.4173735143316,0.175228957603835,38.9970301191736,3,0
940.381917458391,27.6024769490129,-0.194417025618685,11.5873918152968,3,0
565.74705066984,17.1391731558001,0.247088723207205,25.1662009881965,3,0
876.49052615345,16.9169115404942,-0.854963521569444,18.3161415379132,1,0
745.616192210627,36.4081281652781,0.43604514279043,2.40951875577752,3,0
504.620985517404,12.099690682761,0.628416924640569,15.0428239922691,2,0
763.216863572912,22.6241530797982,-0.72662437966902,26.0216996410461,1,0
834.338550210179,36.2999085428261,-0.425812804161403,6.45028366794821,3,0
752.296630489086,14.900355258431,-0.16053279925906,40.1927043897542,2,0
831.052118037033,41.9820082903562,-0.593881117878296,4.87066013535299,3,0
903.093085368514,34.35007405347,0.489838747336495,31.4068426130439,3,0
690.465331661746,23.0641653956149,-0.485095634753835,29.9285261891756,3,0
753.958985833879,41.6862834250775,-0.615472434964981,1.04223126197857,1,0
597.723980040601,19.5518972570273,0.492276148286407,39.9886329199924,2,0
987.410014011298,38.0369618592472,0.879629860885961,38.2944723558735,3,0
632.46938877153,16.7682448685308,0.00366043902420121,12.380016819611,1,0
686.045006735945,25.4368361970788,0.478511236080573,38.2718447058804,3,0
727.94916409805,0.557887508607088,0.124666600519359,40.465628227768,2,0
795.757584867338,23.4472399425637,0.778058025640241,27.9206288439068,3,0
991.617546233463,29.1975432090786,0.529987779674844,13.0821094974983,1,0
518.146229645656,39.7244303240082,-0.282103161947903,43.9013013734205,3,0
792.446539866912,30.8776268136685,0.423948385293206,12.550523599463,3,0
983.751559133592,1.86269017840095,0.815985467073131,9.09468505658227,3,1
855.055217451335,20.868198855978,0.100916396048637,5.98063899611451,2,0
741.79901042522,4.37338419288264,-0.0244889653444031,14.187273724248,3,0
531.340599428761,5.27054722574376,0.424675489393162,29.6643346188555,3,0
701.289157225707,41.0622619061716,0.443834066091669,14.0270831116621,2,0
986.00294580588,26.9081016041315,-0.115666746179838,28.4885164190093,3,0
545.263898100455,31.6589276132276,-0.0472780239097945,20.9715303195361,2,0
566.62725054967,40.0555089527501,0.229889590400998,5.85603561630781,2,0
948.516699902202,41.5541494624667,-0.743006124069893,3.31442009033349,1,0
560.862204935309,37.6918841843412,0.824454324301366,30.3686727145865,2,0
698.637675593638,39.9257876659028,-0.439536156749137,25.7482356759373,2,0
798.617329867065,34.4761491267122,0.0651842794578332,18.5538843867101,3,0
603.375780040789,15.2741640917114,0.987043753892165,17.9971489642259,3,0
755.83784231645,23.5757382674173,0.373627619405353,38.8721228374392,1,0
942.221202317465,24.3631658188762,-0.735653897975269,19.4635893165307,1,0
522.192725833242,33.9614737008626,0.534805059382826,32.2576440897611,1,0
802.260106223851,42.28511318931,-0.0701054005322532,10.5879946711584,3,0
885.779401781997,6.34140320048519,0.856476981429251,45.7589694767894,2,0
762.437668677544,19.3960800279243,-0.876850334871715,46.3909657014911,1,0
727.873330358478,31.2717281871137,0.510005922792746,49.5429918102524,2,0
550.64646436573,32.9775223502743,0.0727803685868873,3.5775030568291,1,0
973.011688287801,26.4533320463613,-0.830134828651354,6.41257494813741,2,0
975.133195183091,41.5584212835882,-0.662438347432642,8.53396705175516,2,0
896.717741973604,37.2088292057736,-0.505769224571266,24.35332895374,2,0
537.698495413463,21.4620878026268,-0.752445453716719,13.3614224210895,3,0
958.474346094054,7.63799197301206,-0.399605707771487,16.1499581401109,3,0
623.488151850667,28.0855871501818,-0.128384284653462,18.2340941558803,1,0
697.041124845574,14.0629163911648,0.303579259287764,44.7933538054902,2,0
586.138586948406,38.7551088377264,0.724987163336768,49.1575715485811,1,0
678.99919748396,37.4117356597841,0.765196813714963,1.24901075467381,2,0
770.937400874928,44.4775587964713,0.102413841889117,34.8847516308005,2,0
817.796809910958,16.9649994250905,-0.436467933256766,9.20944126490314,2,0
750.364650025942,27.7516255144273,-0.165300428505299,7.27042620172872,3,0
542.94883782865,23.8018203620239,-0.0615109448714433,37.550738788634,2,0
609.275464560517,4.83745427156682,0.265020957658963,46.5234406591626,2,0
534.346656318224,11.3810862841142,-0.685838963990252,13.5119150786039,1,0
542.351973915254,19.7850239683849,0.940462229913542,17.1239999557416,1,0
856.69815112472,27.3846211688308,0.678708827905077,12.7484485666502,3,0
501.200024468447,28.0679536093423,-0.330094186767251,10.8240087068215,3,0
889.032056680448,1.01965791606281,-0.638219816556843,8.38586022583895,3,0
805.722552143699,43.0220271842864,0.0925603085615998,37.8111888403024,3,0
996.974963258144,23.6586392781931,-0.240544009062684,28.8381694801555,3,0
727.061664656095,26.4933220434108,-0.522437462246741,47.8581117301271,3,0
773.528258077425,3.79187787894049,-0.311178724962476,21.0380021398546,1,0
774.340624439831,24.9020441447532,0.0301537945871133,14.5636100651025,1,0
796.306392682445,19.8710993853259,0.732955081011353,35.9556827643554,1,0
758.598715221974,2.7315648419073,0.707316994515775,26.8960657666228,1,0
728.168668853573,0.576852401351685,-0.621187518883749,37.0514314889928,3,0
891.925297290163,12.1772184511038,-0.851305592098177,48.4796568910755,3,0
900.076652650102,19.7673967700407,0.323096972442401,49.5851367818762,2,0
547.751965313262,24.6350076018436,0.860308729626481,36.522403203749,3,0
513.497751875089,34.8260712628915,0.974559730949647,46.6236959430782,1,0
570.463699012444,21.6017993502963,-0.342263778616712,28.1178553170346,2,0
737.559113534626,4.06641726233707,-0.895997065118023,2.63469635843278,1,0
956.487162703774,6.39836713544664,0.513327386891952,38.095556177104,2,0
621.358057678392,7.90744596066857,-0.715864431980675,30.2636118035063,2,0
946.119915537296,12.1629457393263,-0.439800488573044,17.6067479848271,3,0
743.879832838796,27.604628467673,-0.684994277413422,37.1745069002743,2,0
951.192844740815,34.0942011015125,0.557001405382943,17.1787796499856,3,0
986.137959534486,37.9734823261699,-0.764063701368634,36.759910929465,1,0
710.746543102841,5.76602293888097,-0.18661652555717,39.4396714036996,2,0
963.356445684717,13.2783421543828,-0.899269401354725,31.5362867148471,3,0
764.4705057506,4.7827999060055,0.231646526801174,17.2743775141772,1,0
566.41498201172,24.2263285458802,0.91832742356373,48.7927644084222,2,0
593.361878256908,11.5904966231609,-0.934035063203612,46.2626608220343,1,0
722.63360435002,25.651163169104,0.823627589434335,1.21680170224813,2,0
592.744830052065,11.0394578675666,-0.189427064755238,40.9742552504984,3,0
699.583159880556,7.76813980832272,0.0209900026876007,25.727838386459,3,0
642.001800669798,40.8572726797454,0.182613697357937,44.8916550562558,3,0
877.90452457439,4.93309460146924,0.132226253210859,13.1708891305984,3,0
